id,current_year,next_year,current_batting_avg,model_prediction,trend_prediction,combined_prediction
mccrt102,1974,1975,0.2943722943722944,0.29231201394726397,0.2600016358203252,0.27615682488379456
russr102,1923,1924,0.29431438127090304,0.2985267509030798,0.34493956140673276,0.3217331561549063
housb101,1912,1913,0.29429429429429427,0.29248383415815327,0.29429429429429427,0.2933890642262238
scarr103,1930,1931,0.29411764705882354,0.29094741887708525,0.29433510927476353,0.2926412640759244
hartg103,1941,1942,0.29411764705882354,0.29567766538995904,0.3035492632650471,0.2996134643275031
bakeb101,1948,1949,0.29411764705882354,0.28926193772807324,0.2834685474780727,0.28636524260307294
garvn102,1951,1952,0.29411764705882354,0.2898183140395139,0.29411764705882354,0.2919679805491687
robeg101,1929,1930,0.29394812680115273,0.2843526969064799,0.28912574279131054,0.2867392198488952
browe104,1937,1938,0.29376854599406527,0.29735336817875324,0.29376854599406527,0.2955609570864093
herer101,1941,1942,0.2937062937062937,0.2926246899528006,0.34351014838820504,0.31806741917050285
kennv101,1936,1937,0.29365079365079366,0.28940117991685627,0.29365079365079366,0.29152598678382496
rices101,1934,1935,0.2936046511627907,0.2946199350982347,0.3260662578106444,0.3103430964544396
marst001,1995,1996,0.29357798165137616,0.28817634578958934,0.32477064220183394,0.30647349399571167
stard101,1911,1912,0.2935323383084577,0.2930157149539723,0.42201613292760953,0.3575159239407909
gehrl101,1938,1939,0.2935323383084577,0.29594301928539635,0.33807639809912193,0.31700970869225914
moore102,1930,1931,0.2935323383084577,0.2889275784788262,0.2614172614145698,0.275172419946698
fothb101,1932,1933,0.2934472934472934,0.29366137070648884,0.2969556493632819,0.29530851003488534
philj101,1956,1957,0.29333333333333333,0.28776600257311336,0.30613764832902035,0.29695182545106685
hoy-d101,1902,1903,0.29328621908127206,0.29484091551510594,0.29301183210193804,0.293926373808522
phelb101,1942,1943,0.2932330827067669,0.300215899588642,0.2619919676596645,0.2811039336241532
simmm001,1998,1999,0.2931937172774869,0.2994153740879439,0.29294410106759017,0.29617973757776705
whitl001,1995,1996,0.2931726907630522,0.2933664419135021,0.2806979680661842,0.28703220498984316
hocko101,1945,1946,0.29314420803782504,0.293374260841675,0.31274874645081496,0.30306150364624496
lennp001,1997,1998,0.29310344827586204,0.2847942320776681,0.29310344827586204,0.28894884017676503
leacr001,1990,1991,0.29310344827586204,0.2909978596815815,0.29990116563364033,0.2954495126576109
holmt101,1950,1951,0.2930513595166163,0.2982104066815892,0.30314162479332013,0.30067601573745467
rookb001,2024,2025,0.29304029304029305,0.29494228516823945,0.3161671064896865,0.305554695828963
boltc101,1936,1937,0.29292929292929293,0.2920047185193421,0.3096394703078502,0.3008220944135962
altuj001,2024,2025,0.2929133858267717,0.29528377330686234,0.29297492513843615,0.2941293492226492
robiw101,1902,1903,0.29289940828402367,0.2944868641213173,0.2845435864425241,0.2895152252819207
merkf101,1920,1921,0.2927536231884058,0.2873797003502934,0.2886510294687685,0.28801536490953095
ludef101,1919,1920,0.29273084479371314,0.2917196120146802,0.28454147356796167,0.28813054279132094
willm007,2018,2019,0.2926829268292683,0.2877922457687732,0.2926829268292683,0.29023758629902074
fernt001,2001,2002,0.2926829268292683,0.29078566494581415,0.29586034711395537,0.29332300602988476
bertj001,2023,2024,0.2926208651399491,0.2900617854350574,0.2620759915442692,0.27606888848966327
steaj001,1982,1983,0.29261363636363635,0.2898130132764585,0.30266008477932616,0.2962365490278923
turnt001,2024,2025,0.2925430210325048,0.29662775389360807,0.2891072916627273,0.2928675227781677
grimr103,1926,1927,0.29245283018867924,0.28951625647999346,0.29001488635748984,0.28976557141874165
sotoj001,2024,2025,0.29233226837060705,0.2923101355241331,0.2746239592152886,0.28346704736971085
delgw001,2004,2005,0.2923076923076923,0.286259235674381,0.27113440863346305,0.278696822153922
dillb102,1951,1952,0.2922636103151863,0.29039697604577475,0.3114417246366088,0.30091935034119177
ramsb101,1945,1946,0.291970802919708,0.29985273691037906,0.291970802919708,0.29591176991504353
ethia001,2015,2016,0.291970802919708,0.2925760946249266,0.2668580052114038,0.2797170499181652
pascb102,1926,1927,0.291970802919708,0.28703594110428965,0.2234764895603405,0.2552562153323151
billj103,1920,1921,0.2919254658385093,0.3099568227590298,0.3308397938673977,0.32039830831321375
martk001,2024,2025,0.29191321499013806,0.2925992426022198,0.28932993854118516,0.2909645905717025
phila001,2007,2008,0.2918918918918919,0.2904395779067107,0.3449173870226474,0.31767848246467906
gardl101,1922,1923,0.29183673469387755,0.2871892621048594,0.3052388385024667,0.29621405030366305
sched102,1954,1955,0.2918149466192171,0.29240729469284327,0.2918149466192171,0.2921111206560302
hisll101,1978,1979,0.29174664107485604,0.29421681695869034,0.3113705080056466,0.30279366248216844
connj101,1923,1924,0.2916666666666667,0.28309493370633443,0.2916666666666667,0.2873808001865006
burng101,1925,1926,0.29155313351498635,0.2851718130845502,0.2819565703261755,0.28356419170536284
doyll101,1920,1921,0.291497975708502,0.28710190806487446,0.2829959825678223,0.2850489453163484
grees001,2007,2008,0.2914798206278027,0.2935989459262197,0.2818771806402207,0.2877380632832202
caldr101,1918,1919,0.2913907284768212,0.28746209594875505,0.2573069859614085,0.2723845409550818
merrj002,2024,2025,0.2913793103448276,0.2899084420295458,0.2913793103448276,0.2906438761871867
gricr001,2024,2025,0.29133858267716534,0.29526498831693593,0.27360743918967145,0.2844362137533037
mcbrb101,1983,1984,0.29130434782608694,0.2872760557019317,0.2737242323602267,0.2805001440310792
carlr101,1926,1927,0.29130434782608694,0.2956164676734637,0.2537050411671231,0.2746607544202934
outlj101,1948,1949,0.2912621359223301,0.2872692943165892,0.26127427350367194,0.2742717839101306
willf101,1946,1947,0.2912621359223301,0.2880605418418565,0.2912621359223301,0.2896613388820933
paddt101,1937,1938,0.2912621359223301,0.2845455690205145,0.2789190671990641,0.28173231810978927
herre102,1977,1978,0.2911392405063291,0.28561552075916646,0.2511671812337948,0.2683913509964806
day-l101,1949,1950,0.291044776119403,0.2904613150528969,0.28597802516920545,0.2882196701110512
johnn001,2009,2010,0.2910284463894967,0.29178124569876934,0.2725240335179526,0.282152639608361
rodrj002,2006,2007,0.291005291005291,0.2867979671770432,0.29253689780005576,0.2896674324885495
perkb101,1940,1941,0.2909090909090909,0.2878459183267139,0.2909090909090909,0.2893775046179024
harpb001,1994,1995,0.2908366533864542,0.2913969490727391,0.325064731962847,0.30823084051779304
bruce101,1939,1940,0.29069767441860467,0.2866522555113176,0.34209682425104404,0.3143745398811808
molib101,1980,1981,0.29069767441860467,0.2947965528050324,0.3049276305090274,0.2998620916570299
massr101,1918,1919,0.29064039408866993,0.28091187002379675,0.29064039408866993,0.2857761320562333
coopw102,1955,1956,0.2905982905982906,0.2985126705430603,0.2725878016390486,0.28555023609105445
hendh101,1934,1935,0.2905982905982906,0.2848817149150053,0.2843470834971864,0.2846143992060959
berry101,1963,1964,0.2905405405405405,0.2927142409764177,0.26449033409085443,0.27860228753363603
crand101,1915,1916,0.2905405405405405,0.2912752183147873,0.3183768948527472,0.30482605658376727
pinil001,1983,1984,0.2905405405405405,0.2913552504658098,0.2976231523956887,0.29448920143074925
mclam001,2023,2024,0.29041095890410956,0.2973644242802114,0.29041095890410956,0.2938876915921605
paulg102,1920,1921,0.29037800687285226,0.2900318350945772,0.28212368334507687,0.28607775921982703
doerb101,1951,1952,0.2903225806451613,0.2896810144584086,0.29566776797314853,0.29267439121577854
urbal101,1927,1928,0.2903225806451613,0.29110815206201857,0.2903225806451613,0.29071536635358997
seedb101,1940,1941,0.2903225806451613,0.2974431920508095,0.27498201802678,0.28621260503879475
joner004,1988,1989,0.2903225806451613,0.28849076518213423,0.2903225806451613,0.28940667291364774
treva001,1989,1990,0.2900763358778626,0.2891194251811767,0.24738633662316284,0.2682528809021698
guerv001,2011,2012,0.2900355871886121,0.2938795364839018,0.3023440145279679,0.2981117755059348
adamb103,1958,1959,0.29,0.2865876082834334,0.26148027294047416,0.27403394061195374
richn101,1938,1939,0.29,0.2865152237294478,0.29124852811303903,0.2888818759212434
myerh101,1915,1916,0.2899728997289973,0.28284323087112495,0.2772298165425262,0.2800365237068256
duckm101,1948,1949,0.28994082840236685,0.28873685739998706,0.2676886184880587,0.2782127379440229
grohh101,1924,1925,0.2899305555555556,0.294554788025061,0.30615101981492154,0.30035290391999125
grifd102,1964,1965,0.28991596638655465,0.29110115493018285,0.28991596638655465,0.2905085606583687
tagus001,2007,2008,0.2899022801302932,0.2950541416977509,0.28261069851846987,0.2888324201081104
meusi101,1926,1927,0.2898550724637681,0.2876530397212306,0.3170261726557908,0.3023396061885107
martr105,1944,1945,0.2898550724637681,0.2972644216149655,0.30212826026887285,0.2996963409419192
portd101,1934,1935,0.2898089171974522,0.288590033568774,0.26815865941176753,0.27837434649027076
mornl101,1942,1943,0.2897196261682243,0.2941474589022884,0.2846747862057484,0.28941112255401835
rivet001,2017,2018,0.2897196261682243,0.29791573975912133,0.24916402297864693,0.27353988136888413
machk101,1980,1981,0.2897196261682243,0.2893732371888913,0.2897196261682243,0.28954643167855776
davaj101,1976,1977,0.2897196261682243,0.2863748432083626,0.2897196261682243,0.2880472346882934
reyen101,1945,1946,0.2896551724137931,0.29725894355133897,0.31996276790351175,0.30861085572742536
gillc002,2015,2016,0.2896551724137931,0.28389006510400516,0.30143236074270163,0.2926612129233534
murpt002,2023,2024,0.2896551724137931,0.2880394914266924,0.2673997404935413,0.27771961596011685
jonnb101,1927,1928,0.2896551724137931,0.28030204503109035,0.2896551724137931,0.28497860872244174
mokaj101,1927,1928,0.2895927601809955,0.28178892770661357,0.3104350084058325,0.29611196805622303
davaj001,2006,2007,0.2895927601809955,0.2806007169136631,0.2637279170595157,0.2721643169865894
furic101,1958,1959,0.2895377128953771,0.2884400406619063,0.30062264756769463,0.2945313441148005
zwild101,1915,1916,0.2894736842105263,0.28489263898752243,0.2660639328382288,0.2754782859128756
clare103,1930,1931,0.2894736842105263,0.2878717284522592,0.285597570178556,0.2867346493154076
hends001,1987,1988,0.2894736842105263,0.285879984229029,0.2801390166822333,0.2830095004556311
merll001,2004,2005,0.2894736842105263,0.289279356742256,0.271960043647161,0.2806197001947085
adamb104,1913,1914,0.2894736842105263,0.28155789079588817,0.3127151992129811,0.29713654500443465
lombe101,1947,1948,0.2894736842105263,0.2889908412727348,0.2932783586317296,0.2911345999522322
dalld101,1947,1948,0.2894736842105263,0.28424131262436836,0.29458113830792776,0.28941122546614806
greet003,2006,2007,0.2893081761006289,0.2870531354006974,0.26523616834425406,0.2761446518724757
sulie101,1936,1937,0.2891566265060241,0.28783094299024425,0.2891566265060241,0.28849378474813414
dougp102,1911,1912,0.2890995260663507,0.29206212348114596,0.24808021177286044,0.27007116762700323
bettm001,2024,2025,0.2890625,0.2860488556410393,0.28321196329004783,0.2846304094655436
mcnej101,1971,1972,0.2890625,0.28175806124691166,0.2723597169650205,0.2770588891059661
summh101,1928,1929,0.2889733840304182,0.2881788395288952,0.2846306711420077,0.28640475533545146
olerj001,2005,2006,0.28888888888888886,0.2832538943598811,0.2891272616083076,0.2861905779840943
belll101,1931,1932,0.28888888888888886,0.2864910158147092,0.2818156297859149,0.284153322800312
wockj001,1984,1985,0.28888888888888886,0.28590715339539313,0.2889916319628938,0.2874493926791435
broom101,1925,1926,0.28888888888888886,0.29054451431860523,0.28888888888888886,0.2897167016037471
smite112,1939,1940,0.2887323943661972,0.28486009262966344,0.2887323943661972,0.2867962434979303
mcins101,1926,1927,0.2887323943661972,0.2799949202363655,0.30590743356515127,0.2929511769007584
pippw101,1928,1929,0.2887323943661972,0.28014121887829513,0.29065091305723545,0.2853960659677653
sancf001,2011,2012,0.28870292887029286,0.29067280224818765,0.2784280296078272,0.28455041592800745
willg002,1997,1998,0.2885572139303483,0.28465993757774277,0.4255992763455083,0.35512960696162554
johnj108,1930,1931,0.28846153846153844,0.28766753709506804,0.28846153846153844,0.2880645377783032
tejam001,2013,2014,0.28846153846153844,0.28709192017009344,0.29681740796795886,0.29195466406902615
morgc103,1938,1939,0.28846153846153844,0.2862954301226905,0.28846153846153844,0.28737848429211443
shanw101,1959,1960,0.28846153846153844,0.2898890941980821,0.28846153846153844,0.2891753163298103
dealc102,1921,1922,0.28841607565011823,0.2843812053163608,0.2808344664554685,0.28260783588591465
cohea101,1929,1930,0.2884097035040431,0.2868031612893887,0.30356359305460145,0.29518337717199505
bigee101,1929,1930,0.28837209302325584,0.28075947256764966,0.28837209302325584,0.28456578279545275
bracg101,1939,1940,0.28832116788321166,0.2830718847476752,0.2937893876646491,0.28843063620616216
bellf102,1939,1940,0.28832116788321166,0.28199180139930613,0.28832116788321166,0.28515648464125887
redug001,1993,1994,0.2882882882882883,0.2824012746527077,0.27130132664138173,0.2768513006470447
phele101,1912,1913,0.2882882882882883,0.2862724932853644,0.26890731739679463,0.2775899053410795
whits103,1959,1960,0.288265306122449,0.2833936709692666,0.25122544100007005,0.2673095559846683
larkb001,2004,2005,0.2881844380403458,0.28483888743194585,0.28584517863969094,0.2853420330358184
greel102,1942,1943,0.288135593220339,0.2924769900176693,0.2552819817217973,0.2738794858697333
garck001,1983,1984,0.288135593220339,0.28886344232672584,0.28198335934134455,0.28542340083403517
branm003,2022,2023,0.2880658436213992,0.28528379503657214,0.31264956349175765,0.29896667926416487
yound104,1914,1915,0.28804347826086957,0.2891618824743676,0.28804347826086957,0.2886026803676186
bowmb102,1958,1959,0.28804347826086957,0.2861542194828168,0.308304529743495,0.2972293746131559
schrm001,2021,2022,0.288,0.2832659761867526,0.288,0.2856329880933763
peppr101,1936,1937,0.288,0.2838941696987533,0.26937833946568546,0.2766362545822194
munst101,1979,1980,0.2879581151832461,0.2813024357439058,0.3062862535297599,0.29379434463683285
meusb101,1930,1931,0.28794642857142855,0.28166427464820787,0.2864626553727554,0.28406346501048163
daltj101,1915,1916,0.28794642857142855,0.2825694818301268,0.32591842624303524,0.304243954036581
cunna001,2010,2011,0.2878787878787879,0.2890396313877286,0.2878787878787879,0.2884592096332582
colee102,1936,1937,0.28776978417266186,0.2886773701819576,0.2851896348533822,0.2869335025176699
mccom104,1909,1910,0.28776978417266186,0.2910815901826823,0.28852189717563803,0.2898017436791602
walsj101,1915,1916,0.28761061946902655,0.2877866450512274,0.3115680656848667,0.29967735536804707
shawa102,1915,1916,0.2875536480686695,0.2832449152362088,0.3158151624434833,0.2995300388398461
jonec004,2012,2013,0.2875318066157761,0.28414987587955876,0.2936453249111495,0.2888976003953541
stenc101,1924,1925,0.2875,0.2878181594834514,0.3327312863750471,0.3102747229292493
reyep001,2023,2024,0.2874251497005988,0.27993222899503695,0.3085821364264447,0.29425718271074086
leflr101,1982,1983,0.2874251497005988,0.28084360238543815,0.27707843225230544,0.2789610173188718
stahc101,1906,1907,0.28739495798319326,0.2915959886929448,0.2647112549576498,0.2781536218252973
kliml101,1969,1970,0.28735632183908044,0.2842058023215748,0.2964163579367316,0.2903110801291532
rodrc001,1994,1995,0.28735632183908044,0.28401882653930677,0.28735632183908044,0.2856875741891936
shelb101,1975,1976,0.287292817679558,0.2864114595039635,0.287292817679558,0.28685213859176073
niemb101,1960,1961,0.2872340425531915,0.28808887162888996,0.30341860553304123,0.2957537385809656
tausd101,1961,1962,0.2872340425531915,0.27927828448533115,0.2872340425531915,0.2832561635192613
javis001,2001,2002,0.2871287128712871,0.2844572421147376,0.3021536190964689,0.2933054306056032
bostl102,1940,1941,0.2871287128712871,0.28494041939498466,0.2871287128712871,0.2860345661331359
clevs001,2015,2016,0.2871287128712871,0.28570026981689584,0.3158366087865119,0.3007684393017038
delaj103,1914,1915,0.28699551569506726,0.28914539766876096,0.3039512514247411,0.29654832454675106
jamet101,1942,1943,0.28695652173913044,0.283733403117069,0.28695652173913044,0.2853449624280997
browf102,1924,1925,0.28695652173913044,0.2910883919460598,0.288454245986271,0.28977131896616537
granj104,1921,1922,0.28695652173913044,0.2836399752870866,0.26494099367903257,0.2742904844830596
pedrd001,2017,2018,0.28672985781990523,0.28228484791738684,0.2872520848243143,0.28476846637085057
harpb003,2024,2025,0.2867256637168142,0.2853297166014197,0.2915597337082536,0.28844472515483666
jamec101,1971,1972,0.2866666666666667,0.30226849686757024,0.3631060606060714,0.3326872787368208
harvk001,2004,2005,0.28665207877461707,0.2919091004458161,0.30732477610592923,0.29961693827587266
ortmd001,2007,2008,0.28662420382165604,0.28565360754525193,0.28662420382165604,0.286138905683454
paddd101,1912,1913,0.28662420382165604,0.2892056153343291,0.28662420382165604,0.2879149095779926
rodga101,1965,1966,0.28651685393258425,0.2798962423758157,0.2653019584958711,0.2725991004358434
peter001,1983,1984,0.28651685393258425,0.27685421745697114,0.28006807089403796,0.27846114417550455
shaft102,1913,1914,0.28651685393258425,0.28555448303451375,0.2864840002628293,0.28601924164867154
ruthb101,1934,1935,0.2864864864864865,0.2870863256741166,0.34238124663285263,0.31473378615348463
bichd001,2001,2002,0.2864450127877238,0.2876002769791972,0.33041944117037936,0.3090098590747883
carlm101,1942,1943,0.2864321608040201,0.2839620669606771,0.28178830811388655,0.2828751875372818
flooc101,1969,1970,0.2864157119476268,0.2875591531092934,0.3138330593892835,0.30069610624928844
barnv102,1945,1946,0.2863849765258216,0.2825665465808701,0.2863849765258216,0.28447576155334586
pacit001,1986,1987,0.2863849765258216,0.2900752683933976,0.30206769846957915,0.29607148343148837
benaf001,1993,1994,0.2863849765258216,0.2829538200638986,0.3415560802192772,0.3122549501415879
tynej001,2007,2008,0.28618421052631576,0.29066027644067194,0.30422932141400594,0.29744479892733894
naeht001,1997,1998,0.2857142857142857,0.2816706372775638,0.3042140023093456,0.2929423197934547
brewr001,1993,1994,0.2857142857142857,0.27998692674978626,0.2704576976421649,0.2752223121959756
suskp101,1934,1935,0.2857142857142857,0.28575524666148955,0.2857142857142857,0.2857347661878876
rohwr101,1922,1923,0.2857142857142857,0.2820943689024454,0.2857142857142857,0.28390432730836557
kildp101,1921,1922,0.2857142857142857,0.28226908005492185,0.2928529186559423,0.2875609993554321
thomc001,2004,2005,0.2857142857142857,0.3028626213656056,0.2857142857142857,0.29428845353994565
straj101,1980,1981,0.2857142857142857,0.28042651177666156,0.33018343524180693,0.30530497350923425
webbe101,1933,1934,0.2857142857142857,0.280342681202235,0.3039365283766542,0.29213960478944456
napie101,1948,1949,0.2857142857142857,0.2908257128317734,0.25359911406423663,0.272212413448005
barrt003,1997,1998,0.2857142857142857,0.28347492115745665,0.2857142857142857,0.2845946034358712
carrc107,1941,1942,0.2857142857142857,0.2964964726961592,0.2857142857142857,0.29110537920522245
mesaa101,1948,1949,0.2857142857142857,0.28627919478021,0.2857142857142857,0.28599674024724786
maybc001,2019,2020,0.2857142857142857,0.2821750149019122,0.2727277806934243,0.27745139779766825
herrj102,1969,1970,0.2857142857142857,0.28318007425766395,0.3314285714285745,0.30730432284311926
lunah001,2006,2007,0.2857142857142857,0.282563014364774,0.31210227337408725,0.2973326438694306
shorc101,1922,1923,0.2857142857142857,0.2848163904197605,0.297918188819974,0.29136728961986724
sebrj101,1905,1906,0.2857142857142857,0.28336641833918985,0.2776782267159055,0.28052232252754766
bautd001,2004,2005,0.2857142857142857,0.28551894233368524,0.3227128092773306,0.3041158758055079
durhr001,2008,2009,0.2857142857142857,0.28175554822934556,0.2756723223597805,0.278713935294563
brooh001,1993,1994,0.2857142857142857,0.28214493153355485,0.2523785971561594,0.26726176434485716
ramab101,1952,1953,0.2857142857142857,0.2854210663850403,0.28624419934939027,0.2858326328672153
cinta001,2008,2009,0.2857142857142857,0.2821424102113509,0.257454506523656,0.26979845836750344
conlj102,1935,1936,0.2857142857142857,0.28536257978283663,0.3214285714285694,0.303395575605703
fordr101,1912,1913,0.2857142857142857,0.2762389031957052,0.36959370904324373,0.32291630611947447
hallb105,1958,1959,0.2857142857142857,0.2808077712573396,0.2857142857142857,0.28326102848581264
gilmg101,1915,1916,0.2853932584269663,0.2968350448313805,0.2848216045732308,0.2908283247023057
tatif002,2024,2025,0.28537735849056606,0.29427136398634274,0.26071222672539385,0.2774917953558683
verbe101,1949,1950,0.28530259365994237,0.2862792263390345,0.28495579496045487,0.2856175106497447
duraj001,2024,2025,0.2852897473997028,0.28642993817862655,0.3254034733314697,0.30591670575504815
hargm001,1985,1986,0.2852112676056338,0.2789518833596691,0.27400170535167234,0.27647679435567074
vaugb101,1915,1916,0.28520499108734404,0.2830490432943969,0.28520499108734404,0.28412701719087047
ontis101,1979,1980,0.28516377649325625,0.28424901127080915,0.27443790411323854,0.27934345769202384
buttt102,1949,1950,0.2850678733031674,0.2857797797601799,0.30585475757903247,0.29581726866960617
mccaj003,2024,2025,0.2850678733031674,0.29666232914573676,0.27201564108488596,0.28433898511531136
selpc101,1932,1933,0.28501228501228504,0.2876798144338277,0.28501228501228504,0.28634604972305633
sampb001,1986,1987,0.285,0.2884142458773355,0.27361081705446855,0.281012531465902
levij001,1997,1998,0.285,0.2799182445065645,0.3339484978540668,0.3069333711803156
philb001,2017,2018,0.28496503496503495,0.29035222473831857,0.29736337965004545,0.293857802194182
stepv101,1954,1955,0.28493150684931506,0.2782132492727917,0.2719325076924375,0.2750728784826146
savaj101,1914,1915,0.28489483747609945,0.2807377693269251,0.28489483747609945,0.2828163034015123
washg102,1935,1936,0.28488372093023256,0.2897300765172813,0.28488372093023256,0.2873068987237569
gilyl101,1937,1938,0.28488372093023256,0.2880251258994655,0.28488372093023256,0.28645442341484906
koenl101,1935,1936,0.28484848484848485,0.28169153106069267,0.30967117988394577,0.2956813554723192
websl001,1998,1999,0.284789644012945,0.2827763513154428,0.26623350982432115,0.274504930569882
andum001,2024,2025,0.2847682119205298,0.2860787519627035,0.2543930225299711,0.2702358872463373
austj101,1920,1921,0.2847457627118644,0.2897302121482326,0.2638744783788525,0.2768023452635425
sodee101,1980,1981,0.2846975088967972,0.28627327197175906,0.28598749254099065,0.2861303822563749
chash101,1919,1920,0.2846715328467153,0.2842481087808656,0.30386681005794625,0.2940574594194059
shilj101,1939,1940,0.2846715328467153,0.28181536346635,0.2846715328467153,0.2832434481565327
poses001,1999,2000,0.2846715328467153,0.2755706472580326,0.2846715328467153,0.28012109005237396
thomt105,1936,1937,0.2846441947565543,0.28369678753490546,0.325634610092024,0.3046656988134647
clemv101,1923,1924,0.2846153846153846,0.2884333768521517,0.286470250638573,0.28745181374536233
pears001,2018,2019,0.2845849802371542,0.2910408801079575,0.2789050554948087,0.2849729678013831
griga101,1914,1915,0.28448275862068967,0.28718830272568746,0.29815599015889305,0.2926721464422902
moraj101,1982,1983,0.28448275862068967,0.2829473834669869,0.265318621510467,0.27413300248872696
reynr001,1990,1991,0.28444444444444444,0.27571157552010633,0.27202669805424895,0.2738691367871776
hemus101,1958,1959,0.2844311377245509,0.29099252362922434,0.2413214503032144,0.26615698696621937
alexd101,1933,1934,0.28440366972477066,0.28344952973166415,0.30378283607725365,0.2936161829044589
asseb101,1980,1981,0.28440366972477066,0.2794572687342574,0.3146350613789437,0.29704616505660053
miraj002,2024,2025,0.28428927680798005,0.28760249695563006,0.27079622560989236,0.27919936128276124
combe101,1935,1936,0.2842809364548495,0.2818634671411121,0.3031830670460085,0.2925232670935603
burnj105,1936,1937,0.28422876949740034,0.2824121254288397,0.28234155290406115,0.2823768391664504
soueh101,1949,1950,0.28421052631578947,0.29248552867480215,0.313445662228143,0.3029655954514726
hamib101,1901,1902,0.2840909090909091,0.28451922494027765,0.2840909090909091,0.2843050670155934
steit001,1999,2000,0.28402366863905326,0.28094850338143923,0.26520908742979943,0.2730787954056193
allen102,1944,1945,0.28402366863905326,0.28096018075927404,0.29614097341890266,0.2885505770890884
butlb003,2016,2017,0.284,0.27686938906230263,0.2730142402569804,0.2749418146596415
daubj101,1924,1925,0.28398058252427183,0.2828767697453836,0.3001440261058662,0.29151039792562494
kaufb101,1920,1921,0.2839506172839506,0.28188828107048797,0.258993829469226,0.27044105526985696
martd002,2001,2002,0.2839506172839506,0.2812369929711448,0.29794511016886815,0.2895910515700065
ryanc102,1953,1954,0.28391167192429023,0.2804460848043427,0.25372076069083116,0.2670834227475869
paget101,1937,1938,0.28378378378378377,0.2876936449040978,0.28378378378378377,0.2857387143439408
willh105,1946,1947,0.28368794326241137,0.2827923098524471,0.23140201058971854,0.2570971602210828
smitr101,1982,1983,0.2836676217765043,0.28112258252961364,0.29813952814271527,0.28963105533616446
trayp101,1935,1936,0.28365384615384615,0.28877416833288233,0.3160749116894781,0.30242454001118024
murrr102,1953,1954,0.2835820895522388,0.2841653501722604,0.24983261854081285,0.26699898435653663
zardj101,1945,1946,0.2835820895522388,0.28061123026184626,0.2835820895522388,0.2820966599070425
rikac101,1947,1948,0.28353658536585363,0.2808318607256897,0.28353658536585363,0.2821842230457717
jolls101,1933,1934,0.2834101382488479,0.2852419073072045,0.27938888246077553,0.28231539488399005
ewins101,1977,1978,0.2834008097165992,0.2796567286486816,0.2834008097165992,0.28152876918264036
mccom101,1951,1952,0.2834008097165992,0.27949481180251745,0.2484476671231457,0.2639712394628316
whitm001,1998,1999,0.2832618025751073,0.28440377144157514,0.2784951163721585,0.2814494439068668
oglib001,1986,1987,0.2832369942196532,0.2747217902770274,0.28348845608486606,0.2791051231809467
suzus001,2024,2025,0.283203125,0.2829729815475839,0.29810664072371296,0.2905398111356484
eppaj001,1988,1989,0.2831858407079646,0.2780244760233187,0.2831858407079646,0.28060515836564165
yepej001,2024,2025,0.2831858407079646,0.27859447999315223,0.2968717843177622,0.2877331321554572
garde101,1912,1913,0.28313253012048195,0.2783823398667004,0.31303028245983455,0.2957063111632675
refsr001,2024,2025,0.28308823529411764,0.28768977608226415,0.279705211087661,0.28369749358496255
wilsv001,2006,2007,0.28289473684210525,0.2906497997854538,0.25736382951795633,0.27400681465170507
rothb102,1921,1922,0.28289473684210525,0.2836420327827407,0.285908891586625,0.28477546218468286
laudb101,1903,1904,0.28287841191067,0.2801596393725156,0.32939318745769697,0.3047764134151063
butlb001,1997,1998,0.282798833819242,0.27908980649140436,0.30695562831481027,0.2930227174031073
hayej104,1949,1950,0.2827586206896552,0.28162593996164204,0.31724302571718077,0.29943448283941143
carpk001,2024,2025,0.2826855123674912,0.28769571382496323,0.3011332140868035,0.29441446395588333
encaj001,2007,2008,0.2826855123674912,0.27913165474763846,0.2611389136449418,0.2701352841962901
mcfae101,1907,1908,0.2826086956521739,0.27841016609946373,0.2829863265285564,0.2806982463140101
narlb101,1929,1930,0.2826086956521739,0.27815136855840533,0.2826086956521739,0.2803800321052896
murpd005,2015,2016,0.28254847645429365,0.2786190702822673,0.2498516150755261,0.2642353426788967
casts001,2021,2022,0.28253968253968254,0.27360293690115145,0.27017949200629987,0.27189121445372566
belte001,1994,1995,0.2824427480916031,0.2734199485930898,0.3282095766828519,0.30081476263797086
birmj101,1913,1914,0.2824427480916031,0.27497611164414926,0.2902766438300297,0.2826263777370895
hassb101,1942,1943,0.2823741007194245,0.28082398308115675,0.2699996858337723,0.27541183445746453
tatif001,2009,2010,0.2823529411764706,0.2909296728866671,0.2699069999517332,0.2804183364192001
fiscw101,1917,1918,0.28225806451612906,0.28024114950126117,0.2652963081833586,0.27276872884230985
winga101,1928,1929,0.28225806451612906,0.2789302991548331,0.255000529653838,0.2669654144043355
mostj101,1928,1929,0.2822429906542056,0.2769942472083739,0.303511589617663,0.2902529184130185
carre001,2017,2018,0.28222996515679444,0.2829790536045843,0.2768337131211229,0.2799063833628536
vosmj101,1940,1941,0.28217821782178215,0.28099968111913665,0.2948433614086525,0.2879215212638946
hempc101,1911,1912,0.28217821782178215,0.27940906277899175,0.26037159802077436,0.2698903303998831
chisl001,2017,2018,0.2821576763485477,0.28727741732057344,0.28006912908909776,0.2836732732048356
fourj101,1927,1928,0.28205128205128205,0.2857463115621235,0.3296268819332804,0.30768659674770193
